region,department,health_district,match_id,match_name,fac_name_processed,fac_name_orig,group_fac_type,fac_type_orig,group_fac_own,fac_own_orig,latitude,longitude,max_gps_dist,source,data_flagged,data_notes,decision_notes,last_updated,update_notes,n_gps,n_source,source_list,fac_id,fac_id_orig,fac_id_orig_var,n_fac_type,n_fac_own,no_department,no_health_district,no_fac_type,no_fac_own,no_gps,n_geos
Tambacounda,Koumpentoum,Koumpentoum,3886,maleme niani,maleme niani,Malene Niani Poste de Santé,poste de sante,Poste de Sante,publique,Publique,13.94,-14.2956,0.47,Maina et. al (2019),,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2016; Tambacounda 2022 list,131025,,,3,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3886,maleme niani,maleme niani,Malene Niani,poste de sante,Poste de sante,publique,Publique,13.93672,-14.29277,0.47,SPA 2016,,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2016; Tambacounda 2022 list,40328,40328,,3,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3886,maleme niani,maleme niani,Maleme Niani,poste de sante,,publique,,,,0.47,Tambacounda 2022 list,,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2016; Tambacounda 2022 list,171768,,,3,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3887,manael,manael,MANAEL,poste de sante,Poste de sante,publique,Publique,,,0.2,ANSD 2017-2018,,,,,,2,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,101675,PS_978,HFID2015,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3887,manael,manael,Manael,poste de sante,Poste de sante,publique,Publique,15.01435675,-12.50035384,0.2,COUS,,,,,,2,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,121080,,,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3887,manael,manael,PS Manael,poste de sante,Poste de sante,publique,,,,0.2,MOH,,,,,,2,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,171327,,,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3887,manael,manael,Manael Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.0126,-12.5,0.2,Maina et. al (2019),,,,,,2,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,131026,,,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3887,manael,manael,MANAEL,poste de sante,Poste de sante,publique,,,,0.2,Tambacounda 2022 list,,,,,,2,5,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,171769,,,2,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3888,mansadalah,mansadalah,Mansadalah,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,0,1,Tambacounda 2022 list,171613,,,1,1,0,0,0,1,1,1
Tambacounda,Bakel,Kidira,3889,mansakodji,mansakodji,MANSAKODJI,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,0,1,Tambacounda 2022 list,171614,,,1,1,0,0,0,1,1,1
Tambacounda,Bakel,Bakel,3890,marsa,marsa,Marsa,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; SPA 2015; Tambacounda 2022 list,103461,,HFID2015,1,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3890,marsa,marsa,Marsa,case de sante,Case de sante,publique,Publique,14.72782,-12.33895,,SPA 2015,,,,,,1,3,ANSD 2017-2018; SPA 2015; Tambacounda 2022 list,30456,30456,spafacid,1,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3890,marsa,marsa,Marsa,case de sante,Case de sante,publique,,,,,Tambacounda 2022 list,,,,,,1,3,ANSD 2017-2018; SPA 2015; Tambacounda 2022 list,171615,,,1,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3891,mbakanabe,mbakanabe,Mbakanabé,case de sante,Case de sante,prive,Prive,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; SPA 2017; Tambacounda 2022 list,103467,,HFID2015,1,3,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3891,mbakanabe,mbakanabe,Mbakanabé,case de sante,Case de sante,publique,Publique,14.24379,-12.641676,,SPA 2017,,,,,,1,3,ANSD 2017-2018; SPA 2017; Tambacounda 2022 list,50719,50719,spafacid,1,3,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3891,mbakanabe,mbakanabe,MBAKHANABE,case de sante,Case de sante,publique,,,,,Tambacounda 2022 list,,,,,,1,3,ANSD 2017-2018; SPA 2017; Tambacounda 2022 list,171616,,,1,3,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3892,mbaniou,mbaniou,MBANIOU,poste de sante,Poste de sante,publique,Publique,,,0.28,ANSD 2017-2018,,,,,,2,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2019; Tambacounda 2022 list,101702,PS_992,HFID2015,2,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3892,mbaniou,mbaniou,Mbaniou,poste de sante,Poste de sante,publique,Publique,14.5070331,-12.7805694,0.28,COUS,,,,,,2,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2019; Tambacounda 2022 list,121109,,,2,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3892,mbaniou,mbaniou,PS Mbaniou,poste de sante,Poste de sante,publique,,,,0.28,MOH,,,,,,2,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2019; Tambacounda 2022 list,171363,,,2,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3892,mbaniou,mbaniou,Mbaniou Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.5064,-12.7831,0.28,Maina et. al (2019),,,,,,2,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2019; Tambacounda 2022 list,131027,,,2,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3892,mbaniou,mbaniou,Mbaniou,poste de sante,Poste de sante,publique,Publique,,,0.28,SPA 2019,,,,,,2,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2019; Tambacounda 2022 list,70310,70310,spafacid,2,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3892,mbaniou,mbaniou,PS Mbaniou,poste de sante,Poste de sante,publique,,,,0.28,Tambacounda 2022 list,,,,,,2,6,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2019; Tambacounda 2022 list,171770,,,2,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3893,medina thiekene,medina thiekene,Medina thiekene,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,103492,,HFID2015,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3893,medina thiekene,medina thiekene,Médina Thiékene,case de sante,Case de sante,publique,,,,,Tambacounda 2022 list,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,171619,,,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3894,mereto,mereto,Mereto,poste de sante,Poste de sante,publique,Publique,13.81944894,-14.44146521,0.41,COUS,,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,121141,,,3,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3894,mereto,mereto,PS Mereto,poste de sante,Poste de sante,publique,,,,0.41,MOH,,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,171404,,,3,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3894,mereto,mereto,Mereto Poste de Santé,poste de sante,Poste de Sante,publique,Publique,13.8159,-14.4424,0.41,Maina et. al (2019),,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,131028,,,3,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3894,mereto,mereto,Mereto,poste de sante,,publique,,,,0.41,Tambacounda 2022 list,,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,171772,,,3,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3895,missira kolonto,missira kolonto,Missira Kolonto,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; SPA 2017; Tambacounda 2022 list,103487,,HFID2015,1,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3895,missira kolonto,missira kolonto,Missira Kolonto,case de sante,Case de sante,publique,Publique,13.78639,-14.70324,,SPA 2017,,,,,,1,3,ANSD 2017-2018; SPA 2017; Tambacounda 2022 list,50728,50728,spafacid,1,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3895,missira kolonto,missira kolonto,Missira Kolonto,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,1,3,ANSD 2017-2018; SPA 2017; Tambacounda 2022 list,171620,,,1,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3896,missira thiarene,missira thiarene,Missira Thiarene,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,103493,,HFID2015,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3896,missira thiarene,missira thiarene,Missira Thiare,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,171621,,,1,2,0,0,0,0,1,1
Tambacounda,Tambacounda,Tambacounda,3897,missirah,missirah,MISSIRAH,poste de sante,Poste de sante,publique,Publique,13.5243121,-13.5099027,0.59,COUS,,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,121175,,,3,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3897,missirah,missirah,PS Missirah,poste de sante,Poste de sante,publique,,,,0.59,MOH,,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,171438,,,3,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3897,missirah,missirah,Missirah Poste de Santé,poste de sante,Poste de Sante,publique,Publique,13.5238,-13.5153,0.59,Maina et. al (2019),,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,131029,,,3,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3897,missirah,missirah,Missirah,poste de sante,,publique,,,,0.59,Tambacounda 2022 list,,,,,,2,4,COUS; MOH; Maina et. al (2019); Tambacounda 2022 list,171773,,,3,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3898,moudery,moudery,MOUDERY,poste de sante,Poste de sante,publique,Publique,,,1.08,ANSD 2017-2018,,,,,,3,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018; Tambacounda 2022 list,101676,PS_975,HFID2015,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3898,moudery,moudery,Moudery,poste de sante,Poste de sante,publique,Publique,15.05407798,-12.59859842,1.08,COUS,,,,20230520,Updated department and health district to Bakel,3,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018; Tambacounda 2022 list,121176,,,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3898,moudery,moudery,PS Moudery,poste de sante,Poste de sante,publique,,,,1.08,MOH,,,,,,3,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018; Tambacounda 2022 list,171328,,,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3898,moudery,moudery,Moudery Poste de Santé,poste de sante,Poste de Sante,publique,Publique,15.0587,-12.5897,1.08,Maina et. al (2019),,,,20230520,Updated department and health district to Bakel,3,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018; Tambacounda 2022 list,131030,,,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3898,moudery,moudery,Moudery,poste de sante,Poste de sante,publique,Publique,15.05416,-12.59822,1.08,SPA 2017,,,,20230520,Updated district to Bakel,3,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018; Tambacounda 2022 list,50349,50349,spafacid,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3898,moudery,moudery,Moudery,poste de sante,Poste de sante,publique,Publique,,,1.08,SPA 2018,,,,20230520,Updated district to Bakel,3,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018; Tambacounda 2022 list,60312,60312,spafacid,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3898,moudery,moudery,MOUDERY,poste de sante,Poste de sante,publique,,,,1.08,Tambacounda 2022 list,,,,20230520,Updated district to Bakel,3,7,ANSD 2017-2018; COUS; MOH; Maina et. al (2019); SPA 2017; SPA 2018; Tambacounda 2022 list,171774,,,2,2,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3899,namadery,namadery,Namadéry,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,0,1,Tambacounda 2022 list,171622,,,1,1,0,0,0,1,1,1
Tambacounda,Goudiry,Goudiry,3900,naoude,naoude,NAOUDE,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,0,1,Tambacounda 2022 list,171623,,,1,1,0,0,0,1,1,1
Tambacounda,Bakel,Kidira,3901,naye,naye,Nayé,poste de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,Facility reclassifed per Tambacounda 2022 list,,,0,3,ANSD 2017-2018; MOH; Tambacounda 2022 list,103480,,HFID2015,2,2,0,0,0,0,1,1
Tambacounda,Bakel,Kidira,3901,naye,naye,PS Naye,poste de sante,Poste de sante,publique,,,,,MOH,,,,,,0,3,ANSD 2017-2018; MOH; Tambacounda 2022 list,171389,,,2,2,0,0,0,0,1,1
Tambacounda,Bakel,Kidira,3901,naye,naye,PS NAYES,poste de sante,Poste de sante,publique,,,,,Tambacounda 2022 list,,,,,,0,3,ANSD 2017-2018; MOH; Tambacounda 2022 list,171775,,,2,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3902,ndame,ndame,Ndame,poste de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,Facility reclassifed per Tambacounda 2022 list,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,103495,,HFID2015,2,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3902,ndame,ndame,Ndam,poste de sante,,publique,,,,,Tambacounda 2022 list,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,171776,,,2,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3903,ndayar,ndayar,Ndayar,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,103504,,HFID2015,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3903,ndayar,ndayar,Ndayar,case de sante,Case de sante,publique,,,,,Tambacounda 2022 list,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,171624,,,1,2,0,0,0,0,1,1
Tambacounda,Bakel,Bakel,3904,ndimbe,ndimbe,NDIMBE,poste de sante,Poste de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,3,ANSD 2017-2018; Maina et. al (2019); SPA 2019,101677,PS_972,HFID2015,2,1,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3904,ndimbe,ndimbe,Ndimbe Poste de Santé,poste de sante,Poste de Sante,publique,Publique,14.618,-12.1661,,Maina et. al (2019),,,,,,1,3,ANSD 2017-2018; Maina et. al (2019); SPA 2019,131031,,,2,1,0,0,0,0,0,1
Tambacounda,Bakel,Bakel,3904,ndimbe,ndimbe,Ndimbe,poste de sante,Poste de sante,publique,Publique,,,,SPA 2019,,,,,,1,3,ANSD 2017-2018; Maina et. al (2019); SPA 2019,70306,70306,spafacid,2,1,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3905,ndiya,ndiya,Ndiya,poste de sante,Poste de sante,publique,Publique,14.55515237,-12.75028021,,COUS,,,,,,1,3,COUS; MOH; Tambacounda 2022 list,121110,,,1,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3905,ndiya,ndiya,PS Ndiya,poste de sante,Poste de sante,publique,,,,,MOH,,,,,,1,3,COUS; MOH; Tambacounda 2022 list,171364,,,1,2,0,0,0,0,0,1
Tambacounda,Goudiry,Goudiry,3905,ndiya,ndiya,PS Ndiya,poste de sante,Poste de sante,publique,,,,,Tambacounda 2022 list,,,,,,1,3,COUS; MOH; Tambacounda 2022 list,171777,,,1,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3906,ndoga,ndoga,PS Ndoga,poste de sante,Poste de sante,publique,,,,,MOH,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,1,2,MOH; Maina et. al (2019),171417,,,2,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3906,ndoga,ndoga,Ndoga Poste de Santé,poste de sante,Poste de Sante,publique,Publique,13.7523,-14.1023,,Maina et. al (2019),1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,1,2,MOH; Maina et. al (2019),131032,,,2,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3907,ndoga babacar,ndoga babacar,Poste sante ndoga Babacar,poste de sante,Poste de sante,publique,Publique,13.7299749,-13.9634552,52.48,COUS,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,2,4,COUS; SPA 2017; SPA 2019; Tambacounda 2022 list,121153,,,2,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3907,ndoga babacar,ndoga babacar,Ndoga Babacar,poste de sante,Poste de sante,publique,Publique,13.43901,-13.58044,52.48,SPA 2017,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,2,4,COUS; SPA 2017; SPA 2019; Tambacounda 2022 list,50361,50361,spafacid,2,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3907,ndoga babacar,ndoga babacar,Ndoga Babacar,poste de sante,Poste de sante,publique,Publique,,,52.48,SPA 2019,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,2,4,COUS; SPA 2017; SPA 2019; Tambacounda 2022 list,70316,70316,spafacid,2,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3907,ndoga babacar,ndoga babacar,Ndoga Babacar,poste de sante,,publique,,,,52.48,Tambacounda 2022 list,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,2,4,COUS; SPA 2017; SPA 2019; Tambacounda 2022 list,171778,,,2,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3908,ndoga beleup,ndoga beleup,Ndoga Beleup,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,1,3,ANSD 2017-2018; SPA 2017; SPA 2019,103531,,HFID2015,1,1,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3908,ndoga beleup,ndoga beleup,Ndoga Beleup,case de sante,Case de sante,publique,Publique,13.7523,-14.1023,,SPA 2017,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,1,3,ANSD 2017-2018; SPA 2017; SPA 2019,50734,50734,spafacid,1,1,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3908,ndoga beleup,ndoga beleup,Ndoga Beleup,case de sante,Case de sante,publique,Publique,,,,SPA 2019,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,1,3,ANSD 2017-2018; SPA 2017; SPA 2019,70432,70432,spafacid,1,1,0,0,0,0,0,1
Tambacounda,Tambacounda,Makacolibantang,3909,ndoga mbeulep,ndoga mbeulep,NDOGA Mbeulep,poste de sante,Poste de sante,publique,Publique,,,,ANSD 2017-2018,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,0,2,ANSD 2017-2018; SPA 2019,101724,PS,HFID2015,1,1,0,0,0,0,1,1
Tambacounda,Tambacounda,Makacolibantang,3909,ndoga mbeulep,ndoga mbeulep,Ndoga Mbeulep,poste de sante,Poste de sante,publique,Publique,,,,SPA 2019,1,"PS Ndoga, Ndoga Babacar, and Ndoga Beleup (Mbeluep)? Confirm these are different facilities. Flag for further review and feedback given different Ndoga variations, GPS matches. Confirm case de santes Ndoga Beleup and Ndoga Mbeleup are different facilities.",,,,0,2,ANSD 2017-2018; SPA 2019,70317,70317,spafacid,1,1,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3910,ndougou sine,ndougou sine,Ndougou Sine,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,1,ANSD 2017-2018,103506,,HFID2015,1,1,0,0,0,0,1,1
Tambacounda,Tambacounda,Tambacounda,3911,neteboulou,neteboulou,Netteboulou,poste de sante,Poste de sante,publique,Publique,13.57695542,-13.77866068,0.58,COUS,,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2014; Tambacounda 2022 list,121177,,,3,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3911,neteboulou,neteboulou,PS Neteboulou,poste de sante,Poste de sante,publique,,,,0.58,MOH,,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2014; Tambacounda 2022 list,171439,,,3,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3911,neteboulou,neteboulou,Neteboulou Poste de Santé,poste de sante,Poste de Sante,publique,Publique,13.5758,-13.7838,0.58,Maina et. al (2019),,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2014; Tambacounda 2022 list,131033,,,3,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3911,neteboulou,neteboulou,Neteboulou,poste de sante,Poste de sante,publique,Publique,13.57958,-13.78334,0.58,SPA 2014,,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2014; Tambacounda 2022 list,20323,20323,spafacid,3,2,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3911,neteboulou,neteboulou,Nétéboulou,poste de sante,,publique,,,,0.58,Tambacounda 2022 list,,,,,,3,5,COUS; MOH; Maina et. al (2019); SPA 2014; Tambacounda 2022 list,171779,,,3,2,0,0,0,0,0,1
Tambacounda,Koumpentoum,Koumpentoum,3912,ngabitol 2,ngabitol 2,NGabitol 2,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,103509,,HFID2015,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3912,ngabitol 2,ngabitol 2,Ngabitol 2,case de sante,Case de sante,publique,,,,,Tambacounda 2022 list,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,171625,,,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3913,ngayene,ngayene,Ngayene,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,103503,,HFID2015,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3913,ngayene,ngayene,Ngayenne,case de sante,Case de sante,publique,,,,,Tambacounda 2022 list,,,,,,0,2,ANSD 2017-2018; Tambacounda 2022 list,171626,,,1,2,0,0,0,0,1,1
Tambacounda,Koumpentoum,Koumpentoum,3914,ngounta toro,ngounta toro,Ngounta Toro,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,0,1,Tambacounda 2022 list,171627,,,1,1,0,0,0,1,1,1
Tambacounda,Goudiry,Goudiry,3915,nguindiwol,nguindiwol,NGUINDIWOL,case de sante,Case de sante,,,,,,Tambacounda 2022 list,,,,,,0,1,Tambacounda 2022 list,171628,,,1,1,0,0,0,1,1,1
Tambacounda,Tambacounda,Tambacounda,3916,niaoule tanou,niaoule tanou,Niaoulé Tanou,case de sante,Case de sante,publique,Publique,,,,ANSD 2017-2018,,,,,,1,2,ANSD 2017-2018; SPA 2017,103540,,HFID2015,1,1,0,0,0,0,0,1
Tambacounda,Tambacounda,Tambacounda,3916,niaoule tanou,niaoule tanou,Niaoulé Tanou,case de sante,Case de sante,publique,Publique,13.28598,-13.39124,,SPA 2017,,,,,,1,2,ANSD 2017-2018; SPA 2017,50735,50735,spafacid,1,1,0,0,0,0,0,1
